# r (Mpc/h)   mu   v12   v12_perp   v12_par   sigma12   sigma12_perp  sigma12_par
74.000 5.500e-01 -5.455e+01 -5.417e+01 -6.439e+00 4.547e+02 4.542e+02 4.044e+02
74.000 6.500e-01 -5.485e+01 -5.436e+01 -7.305e+00 4.544e+02 4.536e+02 4.045e+02
74.000 7.500e-01 -5.458e+01 -5.385e+01 -8.915e+00 4.544e+02 4.533e+02 4.048e+02
74.000 8.500e-01 -5.494e+01 -5.411e+01 -9.518e+00 4.546e+02 4.530e+02 4.052e+02
74.000 9.500e-01 -5.444e+01 -5.334e+01 -1.085e+01 4.544e+02 4.525e+02 4.054e+02
78.000 5.000e-02 -5.034e+01 -5.033e+01 -5.604e-01 4.559e+02 4.559e+02 4.065e+02
78.000 1.500e-01 -5.054e+01 -5.051e+01 -1.790e+00 4.553e+02 4.553e+02 4.063e+02
78.000 2.500e-01 -5.082e+01 -5.076e+01 -2.473e+00 4.556e+02 4.555e+02 4.058e+02
78.000 3.500e-01 -5.105e+01 -5.094e+01 -3.255e+00 4.555e+02 4.552e+02 4.062e+02
78.000 4.500e-01 -5.070e+01 -5.047e+01 -4.768e+00 4.555e+02 4.551e+02 4.066e+02
78.000 5.500e-01 -5.117e+01 -5.079e+01 -6.238e+00 4.559e+02 4.553e+02 4.068e+02
78.000 6.500e-01 -5.058e+01 -5.018e+01 -6.335e+00 4.558e+02 4.550e+02 4.070e+02
78.000 7.500e-01 -5.032e+01 -4.981e+01 -7.196e+00 4.558e+02 4.548e+02 4.073e+02
78.000 8.500e-01 -5.019e+01 -4.943e+01 -8.704e+00 4.561e+02 4.547e+02 4.081e+02
78.000 9.500e-01 -5.010e+01 -4.921e+01 -9.419e+00 4.557e+02 4.540e+02 4.080e+02
82.000 5.000e-02 -4.624e+01 -4.623e+01 -6.102e-01 4.567e+02 4.567e+02 4.086e+02
82.000 1.500e-01 -4.627e+01 -4.625e+01 -1.383e+00 4.572e+02 4.571e+02 4.086e+02
82.000 2.500e-01 -4.674e+01 -4.667e+01 -2.519e+00 4.569e+02 4.568e+02 4.088e+02
82.000 3.500e-01 -4.613e+01 -4.601e+01 -3.250e+00 4.565e+02 4.562e+02 4.088e+02
82.000 4.500e-01 -4.633e+01 -4.612e+01 -4.402e+00 4.568e+02 4.565e+02 4.090e+02
82.000 5.500e-01 -4.654e+01 -4.627e+01 -4.994e+00 4.567e+02 4.562e+02 4.090e+02
82.000 6.500e-01 -4.664e+01 -4.629e+01 -5.719e+00 4.570e+02 4.563e+02 4.094e+02
82.000 7.500e-01 -4.674e+01 -4.625e+01 -6.751e+00 4.568e+02 4.557e+02 4.097e+02
82.000 8.500e-01 -4.648e+01 -4.587e+01 -7.492e+00 4.572e+02 4.559e+02 4.102e+02
82.000 9.500e-01 -4.606e+01 -4.527e+01 -8.505e+00 4.568e+02 4.551e+02 4.104e+02
86.000 5.000e-02 -4.382e+01 -4.382e+01 -4.105e-01 4.581e+02 4.581e+02 4.109e+02
86.000 1.500e-01 -4.306e+01 -4.304e+01 -1.252e+00 4.578e+02 4.577e+02 4.112e+02
86.000 2.500e-01 -4.329e+01 -4.324e+01 -2.103e+00 4.580e+02 4.578e+02 4.112e+02
86.000 3.500e-01 -4.332e+01 -4.322e+01 -2.960e+00 4.580e+02 4.578e+02 4.113e+02
86.000 4.500e-01 -4.362e+01 -4.349e+01 -3.369e+00 4.579e+02 4.576e+02 4.113e+02
86.000 5.500e-01 -4.332e+01 -4.311e+01 -4.274e+00 4.581e+02 4.576e+02 4.114e+02
86.000 6.500e-01 -4.264e+01 -4.226e+01 -5.694e+00 4.581e+02 4.574e+02 4.114e+02
86.000 7.500e-01 -4.299e+01 -4.250e+01 -6.469e+00 4.583e+02 4.573e+02 4.117e+02
86.000 8.500e-01 -4.304e+01 -4.257e+01 -6.400e+00 4.583e+02 4.570e+02 4.119e+02
86.000 9.500e-01 -4.270e+01 -4.195e+01 -7.985e+00 4.580e+02 4.564e+02 4.126e+02
90.000 5.000e-02 -3.961e+01 -3.960e+01 -3.352e-01 4.589e+02 4.589e+02 4.130e+02
90.000 1.500e-01 -4.012e+01 -4.011e+01 -6.294e-01 4.589e+02 4.589e+02 4.133e+02
90.000 2.500e-01 -4.000e+01 -3.995e+01 -1.939e+00 4.586e+02 4.585e+02 4.129e+02
90.000 3.500e-01 -3.997e+01 -3.988e+01 -2.742e+00 4.588e+02 4.586e+02 4.132e+02
90.000 4.500e-01 -4.048e+01 -4.037e+01 -3.133e+00 4.588e+02 4.585e+02 4.133e+02
90.000 5.500e-01 -4.034e+01 -4.009e+01 -4.447e+00 4.588e+02 4.583e+02 4.131e+02
90.000 6.500e-01 -4.002e+01 -3.971e+01 -4.980e+00 4.588e+02 4.580e+02 4.137e+02
90.000 7.500e-01 -3.989e+01 -3.947e+01 -5.810e+00 4.590e+02 4.581e+02 4.137e+02
90.000 8.500e-01 -4.027e+01 -3.960e+01 -7.259e+00 4.588e+02 4.576e+02 4.145e+02
90.000 9.500e-01 -4.020e+01 -3.952e+01 -7.364e+00 4.591e+02 4.575e+02 4.145e+02
94.000 5.000e-02 -3.746e+01 -3.746e+01 -2.216e-01 4.596e+02 4.595e+02 4.151e+02
94.000 1.500e-01 -3.787e+01 -3.787e+01 -6.206e-01 4.597e+02 4.597e+02 4.149e+02
94.000 2.500e-01 -3.825e+01 -3.821e+01 -1.802e+00 4.596e+02 4.595e+02 4.150e+02
94.000 3.500e-01 -3.771e+01 -3.761e+01 -2.675e+00 4.597e+02 4.595e+02 4.148e+02
94.000 4.500e-01 -3.708e+01 -3.695e+01 -3.182e+00 4.596e+02 4.593e+02 4.153e+02
94.000 5.500e-01 -3.776e+01 -3.756e+01 -3.939e+00 4.594e+02 4.589e+02 4.154e+02
94.000 6.500e-01 -3.773e+01 -3.743e+01 -4.696e+00 4.598e+02 4.591e+02 4.156e+02
94.000 7.500e-01 -3.819e+01 -3.778e+01 -5.594e+00 4.598e+02 4.588e+02 4.158e+02
94.000 8.500e-01 -3.802e+01 -3.744e+01 -6.579e+00 4.601e+02 4.589e+02 4.164e+02
94.000 9.500e-01 -3.801e+01 -3.729e+01 -7.302e+00 4.599e+02 4.584e+02 4.165e+02
98.000 5.000e-02 -3.572e+01 -3.572e+01 -2.442e-01 4.609e+02 4.609e+02 4.169e+02
98.000 1.500e-01 -3.553e+01 -3.552e+01 -1.033e+00 4.604e+02 4.604e+02 4.165e+02
98.000 2.500e-01 -3.548e+01 -3.544e+01 -1.473e+00 4.609e+02 4.608e+02 4.165e+02
98.000 3.500e-01 -3.522e+01 -3.513e+01 -2.472e+00 4.602e+02 4.600e+02 4.169e+02
